7.158577e-01 5.454642e-02 
7.187796e-01 5.337744e-02 
7.217014e-01 5.162308e-02 
7.246233e-01 5.047896e-02 
7.275452e-01 4.924863e-02 
7.304670e-01 4.660171e-02 
7.333889e-01 4.675671e-02 
7.363108e-01 4.511165e-02 
7.392326e-01 4.372018e-02 
7.421545e-01 4.278586e-02 
7.450764e-01 4.127070e-02 
7.479983e-01 4.034144e-02 
7.509201e-01 3.940697e-02 
7.538420e-01 3.834263e-02 
7.567639e-01 3.687979e-02 
7.596857e-01 3.597428e-02 
7.626076e-01 3.530029e-02 
7.655295e-01 3.436558e-02 
7.684513e-01 3.356942e-02 
7.713732e-01 3.211903e-02 
7.742951e-01 3.204561e-02 
7.772169e-01 3.110064e-02 
7.801388e-01 2.981676e-02 
7.830607e-01 2.905657e-02 
7.859825e-01 2.856371e-02 
7.889044e-01 2.736752e-02 
7.918263e-01 2.710161e-02 
7.947481e-01 2.594910e-02 
7.976700e-01 2.553264e-02 
8.005919e-01 2.487546e-02 
8.035137e-01 2.416116e-02 
8.064356e-01 2.362200e-02 
8.093575e-01 2.301244e-02 
8.122794e-01 2.242926e-02 
8.152012e-01 2.181514e-02 
8.181231e-01 2.153788e-02 
8.210450e-01 2.104277e-02 
8.239668e-01 2.016995e-02 
8.268887e-01 1.966143e-02 
8.298106e-01 1.896269e-02 
8.327324e-01 1.847246e-02 
8.356543e-01 1.812417e-02 
8.385762e-01 1.743183e-02 
8.414980e-01 1.714242e-02 
8.444199e-01 1.678542e-02 
8.473418e-01 1.641582e-02 
8.502636e-01 1.573566e-02 
8.531855e-01 1.555357e-02 
8.561074e-01 1.521768e-02 
8.590292e-01 1.463497e-02 
8.619511e-01 1.449775e-02 
8.648730e-01 1.390551e-02 
8.677948e-01 1.360981e-02 
8.707167e-01 1.325045e-02 
8.736386e-01 1.301033e-02 
8.765605e-01 1.262389e-02 
8.794823e-01 1.228182e-02 
8.824042e-01 1.190073e-02 
8.853261e-01 1.169181e-02 
8.882479e-01 1.131349e-02 
8.911698e-01 1.107051e-02 
8.940917e-01 1.074346e-02 
8.970135e-01 1.042696e-02 
8.999354e-01 1.029031e-02 
9.028573e-01 9.824277e-03 
9.057791e-01 9.697399e-03 
9.087010e-01 9.381915e-03 
9.116229e-01 9.338599e-03 
9.145447e-01 8.996335e-03 
9.174666e-01 8.837241e-03 
9.203885e-01 8.624106e-03 
9.233103e-01 8.344983e-03 
9.262322e-01 8.069678e-03 
9.291541e-01 7.855131e-03 
9.320759e-01 7.650906e-03 
9.349978e-01 7.551580e-03 
9.379197e-01 7.314421e-03 
9.408415e-01 7.176507e-03 
9.437634e-01 6.997108e-03 
9.466853e-01 6.815891e-03 
9.496072e-01 6.602393e-03 
9.525290e-01 6.455192e-03 
9.554509e-01 6.213948e-03 
9.583728e-01 6.082445e-03 
9.612946e-01 6.052359e-03 
9.642165e-01 5.852630e-03 
9.671384e-01 5.640494e-03 
9.700602e-01 5.630885e-03 
9.729821e-01 5.438826e-03 
9.759040e-01 5.179664e-03 
9.788258e-01 5.134911e-03 
9.817477e-01 4.984298e-03 
9.846696e-01 4.868655e-03 
9.875914e-01 4.747122e-03 
9.905133e-01 4.657320e-03 
9.934352e-01 4.532245e-03 
9.963570e-01 4.392358e-03 
9.992789e-01 4.294791e-03 
1.002201e+00 4.194273e-03 
1.005123e+00 4.070660e-03 
1.008045e+00 3.979680e-03 
1.010966e+00 3.849499e-03 
1.013888e+00 3.820087e-03 
1.016810e+00 3.700325e-03 
1.019732e+00 3.594817e-03 
1.022654e+00 3.509977e-03 
1.025576e+00 3.414224e-03 
1.028498e+00 3.355607e-03 
1.031419e+00 3.280412e-03 
1.034341e+00 3.215012e-03 
1.037263e+00 3.096507e-03 
1.040185e+00 3.011951e-03 
1.043107e+00 2.955792e-03 
1.046029e+00 2.885918e-03 
1.048951e+00 2.795423e-03 
1.051873e+00 2.727637e-03 
1.054794e+00 2.658071e-03 
1.057716e+00 2.620583e-03 
1.060638e+00 2.548096e-03 
1.063560e+00 2.498075e-03 
1.066482e+00 2.418225e-03 
1.069404e+00 2.361770e-03 
1.072326e+00 2.295668e-03 
1.075247e+00 2.229728e-03 
1.078169e+00 2.218205e-03 
1.081091e+00 2.132447e-03 
1.084013e+00 2.104892e-03 
1.086935e+00 2.032539e-03 
1.089857e+00 2.012535e-03 
1.092779e+00 1.939848e-03 
1.095701e+00 1.892532e-03 
1.098622e+00 1.871404e-03 
1.101544e+00 1.804164e-03 
1.104466e+00 1.753722e-03 
1.107388e+00 1.703236e-03 
1.110310e+00 1.663451e-03 
1.113232e+00 1.632166e-03 
1.116154e+00 1.602819e-03 
1.119076e+00 1.549873e-03 
1.121997e+00 1.532122e-03 
1.124919e+00 1.478758e-03 
1.127841e+00 1.430459e-03 
1.130763e+00 1.418283e-03 
1.133685e+00 1.385686e-03 
1.136607e+00 1.355657e-03 
1.139529e+00 1.299160e-03 
1.142450e+00 1.288189e-03 
1.145372e+00 1.235885e-03 
1.148294e+00 1.228527e-03 
1.151216e+00 1.194558e-03 
1.154138e+00 1.162335e-03 
1.157060e+00 1.140717e-03 
1.159982e+00 1.104831e-03 
1.162904e+00 1.092695e-03 
1.165825e+00 1.059552e-03 
1.168747e+00 1.033758e-03 
1.171669e+00 1.016450e-03 
1.174591e+00 9.856700e-04 
1.177513e+00 9.630731e-04 
1.180435e+00 9.497100e-04 
1.183357e+00 9.124505e-04 
1.186278e+00 8.919210e-04 
1.189200e+00 8.757405e-04 
1.192122e+00 8.634003e-04 
1.195044e+00 8.365879e-04 
1.197966e+00 8.166897e-04 
1.200888e+00 8.003489e-04 
1.203810e+00 7.829629e-04 
1.206732e+00 7.667677e-04 
1.209653e+00 7.459465e-04 
1.212575e+00 7.313313e-04 
1.215497e+00 7.084541e-04 
1.218419e+00 7.032762e-04 
1.221341e+00 6.834823e-04 
1.224263e+00 6.611432e-04 
1.227185e+00 6.509595e-04 
1.230106e+00 6.406631e-04 
1.233028e+00 6.257636e-04 
1.235950e+00 6.088178e-04 
1.238872e+00 5.902873e-04 
1.241794e+00 5.808508e-04 
1.244716e+00 5.660044e-04 
1.247638e+00 5.595794e-04 
1.250560e+00 5.419771e-04 
1.253481e+00 5.264966e-04 
1.256403e+00 5.243758e-04 
1.259325e+00 5.125720e-04 
1.262247e+00 4.987872e-04 
1.265169e+00 4.946954e-04 
1.268091e+00 4.819038e-04 
1.271013e+00 4.711880e-04 
1.273935e+00 4.592341e-04 
1.276856e+00 4.533062e-04 
1.279778e+00 4.389022e-04 
1.282700e+00 4.310525e-04 
1.285622e+00 4.161088e-04 
1.288544e+00 4.146902e-04 
1.291466e+00 4.022038e-04 
1.294388e+00 3.993271e-04 
1.297309e+00 3.890784e-04 
1.300231e+00 3.800610e-04 
1.303153e+00 3.763998e-04 
1.306075e+00 3.685696e-04 
1.308997e+00 3.593413e-04 
1.311919e+00 3.531702e-04 
1.314841e+00 3.456900e-04 
1.317763e+00 3.353130e-04 
1.320684e+00 3.319564e-04 
1.323606e+00 3.242602e-04 
1.326528e+00 3.199352e-04 
1.329450e+00 3.135035e-04 
1.332372e+00 3.095734e-04 
1.335294e+00 3.009584e-04 
1.338216e+00 2.942815e-04 
1.341137e+00 2.936177e-04 
1.344059e+00 2.853091e-04 
1.346981e+00 2.833739e-04 
1.349903e+00 2.739325e-04 
1.352825e+00 2.707482e-04 
1.355747e+00 2.653008e-04 
1.358669e+00 2.603459e-04 
1.361591e+00 2.543225e-04 
1.364512e+00 2.581204e-04 
1.367434e+00 2.513505e-04 
1.370356e+00 2.456325e-04 
1.373278e+00 2.417600e-04 
1.376200e+00 2.378309e-04 
1.379122e+00 2.312326e-04 
1.382044e+00 2.301472e-04 
1.384966e+00 2.256968e-04 
1.387887e+00 2.251442e-04 
1.390809e+00 2.180235e-04 
1.393731e+00 2.153520e-04 
1.396653e+00 2.140802e-04 
1.399575e+00 2.128858e-04 
1.402497e+00 2.086260e-04 
1.405419e+00 2.039976e-04 
1.408340e+00 2.043605e-04 
1.411262e+00 2.014214e-04 
1.414184e+00 2.008313e-04 
1.417106e+00 1.954546e-04 
1.420028e+00 1.936432e-04 
1.422950e+00 1.910330e-04 
1.425872e+00 1.897295e-04 
1.428794e+00 1.870169e-04 
1.431715e+00 1.875168e-04 
1.434637e+00 1.854060e-04 
1.437559e+00 1.840965e-04 
1.440481e+00 1.810587e-04 
1.443403e+00 1.800334e-04 
1.446325e+00 1.770363e-04 
1.449247e+00 1.765404e-04 
1.452168e+00 1.751500e-04 
1.455090e+00 1.753838e-04 
1.458012e+00 1.739858e-04 
1.460934e+00 1.725783e-04 
1.463856e+00 1.715699e-04 
1.466778e+00 1.705908e-04 
1.469700e+00 1.688090e-04 
1.472622e+00 1.694697e-04 
1.475543e+00 1.691522e-04 
1.478465e+00 1.696696e-04 
1.481387e+00 1.693160e-04 
1.484309e+00 1.666654e-04 
1.487231e+00 1.680303e-04 
1.490153e+00 1.668245e-04 
1.493075e+00 1.670790e-04 
